,ts,price,volume,vwap,ma1,rsi,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-03-18 13:10:00,1773807000.229638,3747.0,23844100.0,3719.0046502052087,3746.5,0.7223136954687214,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:02,1773807002.228001,3747.0,23845300.0,3719.0061536946782,3746.5,0.7223136954687214,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:04,1773807004.227801,3747.0,23846100.0,3719.007155931278,3746.5,0.7223136954687214,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:06,1773807006.227367,3747.0,23847900.0,3719.0094107012605,3746.5,0.7223136954687214,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:08,1773807008.224753,3747.0,23848200.0,3719.009786460944,3746.5,0.7223136954687214,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:10,1773807010.225484,3747.0,23849000.0,3719.0107884374443,3746.5333333333333,0.7234957389297291,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:12,1773807012.2208,3747.0,23849100.0,3719.0109136794626,3746.5666666666666,0.7246755940603492,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:14,1773807014.228159,3747.0,23849100.0,3719.0109136794626,3746.5666666666666,0.7246755940603492,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:16,1773807016.235094,3747.0,23850900.0,3719.013167844151,3746.6,0.7258611102464964,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:18,1773807018.242271,3747.0,23851200.0,3719.0135435029665,3746.633333333333,0.7270443150161796,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:20,1773807020.262923,3747.0,23851200.0,3719.0135435029665,3746.6666666666665,0.7282251887306859,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:22,1773807022.265877,3747.0,23851200.0,3719.0135435029665,3746.6666666666665,0.7282251887306858,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:24,1773807024.27396,3747.0,23852600.0,3719.0152964441027,3746.6666666666665,0.7282251887306859,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:26,1773807026.268676,3747.0,23854000.0,3719.01704916566,3746.7,0.7294195143693343,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:28,1773807028.268291,3747.0,23854500.0,3719.0176750844385,3746.733333333333,0.7306112993795366,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:30,1773807030.278645,3747.0,23854900.0,3719.0181757993014,3746.766666666667,0.7318005252831818,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:32,1773807032.275817,3747.0,23854900.0,3719.0181757993014,3746.766666666667,0.7318005252831818,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:34,1773807034.271852,3747.0,23855300.0,3719.0186764962446,3746.766666666667,0.7318005252831818,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:36,1773807036.29497,3747.0,23861900.0,3719.0269354095767,3746.766666666667,0.7318005252831818,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:10:38,1773807038.300739,3746.0,23879900.0,3719.048630629745,3746.766666666667,0.7318005252831818,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:10:40,1773807040.304467,3746.0,23879900.0,3719.048630629745,3746.733333333333,0.7284752718362334,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:10:42,1773807042.317291,3745.0,23880300.0,3719.0490944756984,3746.6666666666665,0.7218709747440554,0.0,0.0,28.0,31.0,3.0,0.0967741935483871,0.0,0.0
2026-03-18 13:10:44,1773807044.342747,3745.0,23880300.0,3719.0490944756984,3746.633333333333,0.7185917663338698,0.0,0.0,28.0,31.0,3.0,0.0967741935483871,0.0,0.0
2026-03-18 13:10:46,1773807046.348065,3746.0,23880600.0,3719.0494557543475,3746.633333333333,0.7185917663338698,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:10:48,1773807048.354669,3746.0,23880600.0,3719.0494557543475,3746.6,0.7152986518651056,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:10:50,1773807050.363381,3745.0,23880700.0,3719.0495717100766,3746.5333333333333,0.7087589472730743,0.0,0.0,28.0,31.0,3.0,0.0967741935483871,0.0,0.0
2026-03-18 13:10:52,1773807052.362194,3745.0,23882300.0,3719.0514268608167,3746.5,0.7055121868787083,0.0,0.0,28.0,31.0,3.0,0.0967741935483871,0.0,0.0
2026-03-18 13:10:54,1773807054.375425,3745.0,23882300.0,3719.0514268608167,3746.4666666666667,0.7022735445766514,0.0,0.0,28.0,31.0,3.0,0.0967741935483871,0.0,0.0
2026-03-18 13:10:56,1773807056.369707,3744.0,23901100.0,3719.0723657483672,3746.4,0.6958421642691182,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:10:58,1773807058.366625,3745.0,23902400.0,3719.073870383101,3746.366666666667,0.6926492574008761,0.0,0.0,28.0,31.0,3.0,0.0967741935483871,0.0,0.0
2026-03-18 13:11:00,1773807060.366381,3745.0,23902400.0,3719.073870383101,3746.3,0.6863086629380729,0.0,0.0,28.0,31.0,3.0,0.0967741935483871,0.0,0.0
2026-03-18 13:11:02,1773807062.362344,3744.0,23902500.0,3719.0739816530145,3746.2,0.6769509428276413,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:11:04,1773807064.385013,3744.0,23902500.0,3719.0739816530145,3746.1,0.6677846861044001,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:11:06,1773807066.378759,3744.0,23903000.0,3719.07453798768,3746.0,0.6588042749960737,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:11:08,1773807068.384606,3745.0,23905300.0,3719.077199466174,3745.9333333333334,0.6529113930408452,0.0,0.0,28.0,31.0,3.0,0.0967741935483871,0.0,0.0
2026-03-18 13:11:10,1773807070.39191,3745.0,23905300.0,3719.077199466174,3745.866666666667,0.6470844963522832,0.0,0.0,28.0,31.0,3.0,0.0967741935483871,0.0,0.0
